review_id,product_id,rating,comment,created_at,sentiment_label,sentiment_score,detected_aspects,overall_rule_sentiment,renk_pigment_sentiment,koku_tat_sentiment,nemlendirme_sentiment,yapı_doku_sentiment,paketleme_sentiment,eksik_yanlış_ürün_sentiment,fiyat_performans_sentiment,kargo_teslimat_sentiment,aspect_sentiment,cleaned_comment,cluster,cluster_id,cluster_keywords,representative_comments,cluster_aspect,cluster_sentiment
463543927,870669244,5,Bu kadar güzel bir dudak ürünü görmedim kullanmadım o kadar güzel kokuyor ki aşık oldum diyebilirim hele metal başlık o kadar güzel ki dışı da güzel alın aldırın,1736763038290,positive,0.9973596930503844,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,Bu kadar güzel bir dudak ürünü görmedim kullanmadım o kadar güzel kokuyor ki aşık oldum diyebilirim hele metal başlık o kadar güzel ki dışı da güzel alın aldırın,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
490641341,870669244,5,ürün o kadar güzel ve o kadar doğal duruyor ki kokusu aşşırı güzel sürme şekli de çok iyi almak isteyenlere tavsiye ederim ☺️,1745828540570,positive,0.9911314845085144,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,ürün o kadar güzel ve o kadar doğal duruyor ki kokusu aşşırı güzel sürme şekli de çok iyi almak isteyenlere tavsiye ederim ☺️,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
468039673,870669244,5,Çok beğendim kokusu tadı harika,1738086318156,positive,0.9796062111854552,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Çok beğendim kokusu tadı harika,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
564288006,870669244,5,çok begendim ürünü kokusu (tadı 🤭) harika cok güzel dogal.bir renk veriyor dudaklarimin kendi rengiymis gibi duruyor ve uzun süre nemli tutuyor,1755613270998,positive,0.9861775636672974,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,çok begendim ürünü kokusu (tadı 🤭) harika cok güzel dogal.bir renk veriyor dudaklarimin kendi rengiymis gibi duruyor ve uzun süre nemli tutuyor,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
480119080,870669244,5,Kokusu muhteşem dokusu da oldukça iyi yanında gönderdiğin minik hediye içinde teşekkür ederim,1742059108889,positive,0.9365916848182678,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,Kokusu muhteşem dokusu da oldukça iyi yanında gönderdiğin minik hediye içinde teşekkür ederim,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
471467689,870669244,5,Çok güzel nemlendiriyor ve çok güzel kokuyor kokusunu kapağı kapalıyken bile alıyorum o derece güzel ayrıca dudaklarınızın ışıl ışıl parlamasını istiyorsanız almanızı şiddetle tavsiye ederim. 🐇🐇,1739224043098,positive,0.9833085536956788,"['koku_tat', 'nemlendirme']",positive,,positive,positive,,,,,,koku_tat:positive; nemlendirme:positive,Çok güzel nemlendiriyor ve çok güzel kokuyor kokusunu kapağı kapalıyken bile alıyorum o derece güzel ayrıca dudaklarınızın ışıl ışıl parlamasını istiyorsanız almanızı şiddetle tavsiye ederim. 🐇🐇,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
599219127,870669244,5,Bütün renklerini aldım diyebilirim sürümü çok güzel özellikle bunun kokusu çok tatlı,1766687927221,positive,0.914046049118042,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,Bütün renklerini aldım diyebilirim sürümü çok güzel özellikle bunun kokusu çok tatlı,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
559952607,870669244,5,Çok beğendim yapısı kokusu çok güzel. Stok yapmalık,1753785030876,positive,0.9621986150741576,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,Çok beğendim yapısı kokusu çok güzel. Stok yapmalık,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
591119638,870669244,5,çok beğendim gerçekten yumuşacık yapıyor ve mis gibi kokuyor,1764422766129,positive,0.9926199316978456,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,çok beğendim gerçekten yumuşacık yapıyor ve mis gibi kokuyor,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
517804108,870669244,4,Rengi dudakta duruşu çok tatlı 🩷,1746693555281,positive,0.9323607087135316,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Rengi dudakta duruşu çok tatlı 🩷,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
476697020,870669244,5,"Arkadaşımın önerisiyle aldım kokusu ve dokusu gayet hoş , gloss gibi görünse de gloss beklentisi olmasın",1740993311723,negative,0.8585340976715088,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,"Arkadaşımın önerisiyle aldım kokusu ve dokusu gayet hoş , gloss gibi görünse de gloss beklentisi olmasın",0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
585388937,870669244,5,Çok güzel yapısı kokusu bayıldım,1762949274429,positive,0.9829062819480896,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,Çok güzel yapısı kokusu bayıldım,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
580999169,870669244,5,Assiri guzel yapisi var ve kokulari harika bayildimm,1761723843694,positive,0.990725576877594,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Assiri guzel yapisi var ve kokulari harika bayildimm,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
553103951,870669244,5,mmmükemmeeel kokusu dokusu tadıı bile 😻 boyutu ideal bence pigmenti de çok hoş,1751011584914,negative,0.8466387987136841,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,mmmükemmeeel kokusu dokusu tadıı bile 😻 boyutu ideal bence pigmenti de çok hoş,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
574380325,870669244,4,Aşırı güzel kokuyo,1759418366290,negative,0.9746860265731812,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Aşırı güzel kokuyo,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
529191385,870669244,5,2 renginide aldım çok tatlış,1746775277067,positive,0.9883044958114624,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,2 renginide aldım çok tatlış,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
486093132,870669244,5,bayıldım tek kelimeyle harika kokuları zaten efsane yapış yapış hissi yok,1744029386083,positive,0.9954448938369752,"['koku_tat', 'yapı_doku']",positive,,positive,,positive,,,,,koku_tat:positive; yapı_doku:positive,bayıldım tek kelimeyle harika kokuları zaten efsane yapış yapış hissi yok,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
544000731,870669244,5,coook güzel bayildim aşırı tatlı bir renk veriyor dudağa çok doğal duruyor,1747597636613,positive,0.9949204325675964,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,coook güzel bayildim aşırı tatlı bir renk veriyor dudağa çok doğal duruyor,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
463656718,870669244,5,Bayıldım kokusu yapısı harika.. tatlı bir kırmızılık veriyor,1736783657669,positive,0.97645503282547,"['renk_pigment', 'koku_tat', 'yapı_doku']",positive,positive,positive,,positive,,,,,renk_pigment:positive; koku_tat:positive; yapı_doku:positive,Bayıldım kokusu yapısı harika.. tatlı bir kırmızılık veriyor,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
597403576,870669244,5,Çok doğal bir rengi var buram buram çilek kokuyor dudakta durusu harika doğal bir duruş sevenler tercih edebilir tam dudak rengi bayıldım,1766156838450,positive,0.9874039888381958,"['renk_pigment', 'koku_tat', 'nemlendirme']",positive,positive,positive,positive,,,,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive,Çok doğal bir rengi var buram buram çilek kokuyor dudakta durusu harika doğal bir duruş sevenler tercih edebilir tam dudak rengi bayıldım,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
479124479,870669244,4,Ürün hızlı geldi güzel görünüyor kokusu hoş rengi de güzel,1741785923577,negative,0.9632896184921264,"['renk_pigment', 'koku_tat', 'kargo_teslimat']",positive,positive,positive,,,,,,positive,renk_pigment:positive; koku_tat:positive; kargo_teslimat:positive,Ürün hızlı geldi güzel görünüyor kokusu hoş rengi de güzel,0,koku_tat_positive_0,"kokusuna bayıldım, güzelde kokuyor, kokuları harika, görünümlü kokuları, rengine kokusuna",Çok güzel kokusu da kendisi de | Harika rengi kokusu  çok güzel  hatta tadı da | Çok tatlı rengi kokusu çok güzel,koku_tat,positive
592083512,870669244,5,çok tatlı bir renk koyu durmuyor çok beğendim ben,1764669763651,positive,0.9860532879829408,"['renk_pigment', 'koku_tat']",positive,positive,positive,,,,,,,renk_pigment:positive; koku_tat:positive,çok tatlı bir renk koyu durmuyor çok beğendim ben,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
545327043,870669244,5,Çok tatlıı indirimden aldım,1748074945612,negative,0.5566211342811584,"['koku_tat', 'fiyat_performans']",positive,,positive,,,,,positive,,koku_tat:positive; fiyat_performans:positive,Çok tatlıı indirimden aldım,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
556773751,870669244,5,Ya ben bunu daha önce neden almamışım. Çok güzel bence rengi de çok hoş. Pek kalıcı değil ama olsun öyle bir vaadi yok zaten. Nemlendirmesi de güzel bir de çok guzel kokuyor. Yanlışlıkla yerim diye korkuyorum😂,1752495755724,positive,0.9053016304969788,"['renk_pigment', 'koku_tat', 'nemlendirme', 'eksik_yanlış_ürün']",positive,positive,positive,positive,,,positive,,,renk_pigment:positive; koku_tat:positive; nemlendirme:positive; eksik_yanlış_ürün:positive,Ya ben bunu daha önce neden almamışım. Çok güzel bence rengi de çok hoş. Pek kalıcı değil ama olsun öyle bir vaadi yok zaten. Nemlendirmesi de güzel bir de çok guzel kokuyor. Yanlışlıkla yerim diye korkuyorum😂,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
555636178,870669244,5,Kokusu çok güzelmiş. Hediye için teşekkür,1752060368431,positive,0.8708449602127075,['koku_tat'],positive,,positive,,,,,,,koku_tat:positive,Kokusu çok güzelmiş. Hediye için teşekkür,1,koku_tat_positive_1,"renginide tatlış, güzelll renginden, rengine yakışacak, rengim yakışır, tatlı renginide",bayıldımmm rengi tadı paketlemesi cok güzel | Çok beğendim tadı rengi çok hoş | Favori balm cidden çok hoş bi dokusu var tadı çok güzel kokusuda. İndirimde stoklu aldım sizde alın yazın için harika bi balm,koku_tat,positive
